1084.0,218784.45281752292,129640.28005176349,300911.0446477546,,67597.0023308119,93609.75034666732,21930.341809249217,41636.96260866304,32294.814629968307,12750.595351278576,99322.51267924035,89492.91025488194,58172.999941987284,41022.31924937059,0.0333,,0.14800000000000002,0.10690000000000001,0.456,0.24020000000000002,0.30970000000000003,0.7843,0.10070000000000001,0.11180000000000001,0.17200000000000001,0.24380000000000002,0.08370000000000001,0.08370000000000001,
1444.0,218784.45281752292,129640.28005176349,300911.0446477546,,67597.0023308119,93609.75034666732,21930.341809249217,41636.96260866304,32294.814629968307,12750.595351278576,99322.51267924035,89492.91025488194,58172.999941987284,41022.31924937059,0.0333,,0.14800000000000002,0.10690000000000001,0.456,0.24020000000000002,0.30970000000000003,0.7843,0.10070000000000001,0.11180000000000001,0.17200000000000001,0.24380000000000002,0.08370000000000001,0.08370000000000001,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,210578.74498848102,106248.36580253056,253082.19521557025,,27164.524497849074,7249.323908163972,40372.130500519546,17838.986729614357,54039.413741040255,11337.034590268968,51421.42431543981,21475.371245302602,69892.46253404034,25507.552615679906,0.0396,,0.3682,1.3795000000000002,0.2477,0.5606,0.18510000000000001,0.8821,0.1945,0.4657,0.1431,0.3921,0.0956,0.0956,
1.0,210664.6658155014,106334.28662955093,253212.84502351607,,27179.76631380272,7251.146658293276,40373.80139034195,17847.08259874844,54038.19416236277,11349.562947076189,51467.06917060028,21493.87274955608,69947.12197903906,25530.001270956778,0.0395,,0.368,1.3791,0.2477,0.5604,0.18510000000000001,0.8811,0.1943,0.46530000000000005,0.14300000000000002,0.3917,0.0956,0.0956,
2.0,210404.22534046698,106073.84615451652,252816.8234857288,,27185.246845069247,7253.451302170636,40375.54826663055,17854.681945828524,54037.03997074096,11362.39344400659,51504.488688373065,21512.89016544052,70000.8425100566,25554.60985803004,0.0396,,0.3679,1.3787,0.2477,0.5601,0.18510000000000001,0.8801,0.1942,0.46490000000000004,0.1429,0.3914,0.0956,0.0956,
3.0,210578.11503859545,106247.735852645,253081.2373240506,,27193.31860927781,7253.763966426706,40376.38676428255,17862.772435486266,54035.884699262955,11375.106141598857,51543.8598017934,21531.309479320204,70053.14378859,25583.46220935417,0.0396,,0.3678,1.3786,0.2477,0.5599000000000001,0.18510000000000001,0.8792000000000001,0.19410000000000002,0.4645,0.1428,0.3909,0.0956,0.0956,
4.0,210387.01774549682,106056.63855954637,252790.65789752363,,27200.32649419467,7255.962125085296,40378.04741625806,17870.85287477402,54034.981777676796,11387.770510980832,51583.71662433908,21549.307075767207,70109.09734074325,25610.653558563194,0.0396,,0.3677,1.3782,0.2477,0.5596,0.18510000000000001,0.8782000000000001,0.19390000000000002,0.4641,0.1427,0.3905,0.0956,0.0956,
364.0,210387.01774549682,106056.63855954637,252790.65789752363,,27200.32649419467,7255.962125085296,40378.04741625806,17870.85287477402,54034.981777676796,11387.770510980832,51583.71662433908,21549.307075767207,70109.09734074325,25610.653558563194,0.0396,,0.3677,1.3782,0.2477,0.5596,0.18510000000000001,0.8782000000000001,0.19390000000000002,0.4641,0.1427,0.3905,0.0956,0.0956,
724.0,210387.01774549682,106056.63855954637,252790.65789752363,,27200.32649419467,7255.962125085296,40378.04741625806,17870.85287477402,54034.981777676796,11387.770510980832,51583.71662433908,21549.307075767207,70109.09734074325,25610.653558563194,0.0396,,0.3677,1.3782,0.2477,0.5596,0.18510000000000001,0.8782000000000001,0.19390000000000002,0.4641,0.1427,0.3905,0.0956,0.0956,
1084.0,210387.01774549682,106056.63855954637,252790.65789752363,,27200.32649419467,7255.962125085296,40378.04741625806,17870.85287477402,54034.981777676796,11387.770510980832,51583.71662433908,21549.307075767207,70109.09734074325,25610.653558563194,0.0396,,0.3677,1.3782,0.2477,0.5596,0.18510000000000001,0.8782000000000001,0.19390000000000002,0.4641,0.1427,0.3905,0.0956,0.0956,
1444.0,210387.01774549682,106056.63855954637,252790.65789752363,,27200.32649419467,7255.962125085296,40378.04741625806,17870.85287477402,54034.981777676796,11387.770510980832,51583.71662433908,21549.307075767207,70109.09734074325,25610.653558563194,0.0396,,0.3677,1.3782,0.2477,0.5596,0.18510000000000001,0.8782000000000001,0.19390000000000002,0.4641,0.1427,0.3905,0.0956,0.0956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,99664.86504337865,4570.352422896249,112309.81894984779,,38060.51154079962,86310.81947729015,124027.74539055087,111584.47840637986,33867.651666161924,18635.102359009437,33326.56841234238,82742.34189491678,24549.323530071226,46542.19895513132,0.0891,,0.26280000000000003,0.1159,0.08070000000000001,0.0897,0.2953,0.5367000000000001,0.30010000000000003,0.12090000000000001,0.40740000000000004,0.2149,0.5114000000000001,0.0896,investor 3
1.0,99709.67021662873,4615.157596146324,112387.81210196152,,38067.89756121401,86352.54928630992,124102.2937148396,111624.10509146609,33866.33265168402,18660.23289285249,33337.778727896366,82789.98426237356,24563.798259682862,46585.732866561695,0.08900000000000001,,0.2627,0.1159,0.0806,0.0896,0.2953,0.5359,0.3,0.1208,0.4072,0.2147,0.5114000000000001,0.0896,investor 3
361.0,101041.91325428043,5947.4006337980245,10277.73563796903,,40586.32458340809,100305.73783424553,150564.31494214214,122400.07779875693,33367.924782891525,27478.76258033245,37906.84995510781,100355.27123145605,30193.208127820933,61945.9907180302,920.0,,3630.0,8980.0,0.0806,10960.0,2980.0,2460.0,3390.0,8990.0,2700.0,5550.0,13040.0,13040.0,
362.0,100946.1416753276,5851.629054845194,10262.798308196325,,40592.08990924593,100340.74359853892,150629.46098678652,122430.07627536336,33369.71800688193,27501.277175947267,37927.84427251961,100403.12973503263,30208.73560606038,61983.94959986292,910.0,,3630.0,8990.0,0.0806,10960.0,2980.0,2460.0,3390.0,8990.0,2700.0,5550.0,13040.0,13040.0,
363.0,100713.43254132035,5618.919920837943,10226.50306159191,,40599.203166292886,100375.57922037308,150681.37600468975,122457.11108062539,33369.86608693466,27524.945618033154,37946.45300045731,100447.17843697866,30224.089451049414,62018.96090969371,910.0,,3630.0,8990.0,0.0806,10970.0,2980.0,2460.0,3400.0,9000.0,2700.0,5550.0,13040.0,13040.0,
364.0,100701.5025401984,5606.9899197159975,10224.642359670781,,40604.976342948525,100412.09413545756,150746.31274217495,122477.54090934114,33370.40846025516,27549.260712729098,37958.655958523916,100496.12810989527,30238.121297076545,62056.83316187411,910.0,,3630.0,8990.0,0.0806,10970.0,2980.0,2460.0,3400.0,9000.0,2700.0,5560.0,13040.0,13040.0,
365.0,100604.2070965872,5509.694476104793,10209.467355327184,,40610.88656276872,100444.72431902088,150794.29892047402,122515.02925785784,33367.81849569532,27573.49270186813,37970.27385822572,100536.66400157812,30254.72744571781,62100.70942258639,910.0,,3630.0,8990.0,0.0806,10970.0,2980.0,2470.0,3400.0,9000.0,2710.0,5560.0,13040.0,13040.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,242031.52254557773,150220.84638495423,328864.4329622813,,33498.708636332216,127417.7756963121,8778.192403575697,37540.61322593497,62719.98506412094,44419.71411452771,12128.697149213169,22469.28123788561,54972.06771536719,146086.62321627644,0.030500000000000003,,0.29860000000000003,0.0785,1.1392,0.2664,0.1595,0.2252,0.8245,0.4451,0.182,0.0685,0.07780000000000001,0.0777,investor 10
1.0,242222.34414979722,150411.66798917373,329170.28358908324,,33514.482943776726,127406.724867807,8782.963491523264,37566.081033604656,62748.67373290053,44453.16623335794,12133.105386218718,22487.824166069677,54968.64000644865,146123.1756706798,0.0304,,0.2984,0.0785,1.1386,0.2662,0.15940000000000001,0.225,0.8242,0.44470000000000004,0.182,0.0685,0.07780000000000001,0.0777,investor 10
361.0,250887.58410793726,159076.90794731374,26655.685084447487,,36622.76961666514,123044.6770087017,10505.099723113397,46515.400845934,72453.81678200449,55689.535466905276,13725.196732106677,29004.584628149845,54926.25008311827,160303.3573059031,2070.0,,2840.0,9560.0,810.0,3610.0,5620.0,4320.0,1060.0,2250.0,4260.0,0.0685,12100.0,12100.0,
362.0,250632.28515784928,158821.60899722576,26623.89059321922,,36630.45238232161,123033.47863015634,10509.73888735076,46541.43116564932,72479.93056823545,55721.62103072663,13729.94882495703,29022.792457371626,54926.34213972919,160339.9868835337,2060.0,,2840.0,9550.0,810.0,3610.0,5630.0,4320.0,1060.0,2250.0,4260.0,0.0685,12100.0,12100.0,
363.0,250598.38762683904,158787.71146621555,26619.669053130656,,36624.923211149486,123020.9731651083,10514.037125454366,46572.73035490609,72506.3500877784,55751.507765940594,13734.713221120845,29042.105999630585,54925.23007341671,160382.12943176294,2060.0,,2840.0,9550.0,810.0,3610.0,5630.0,4330.0,1060.0,2250.0,4260.0,0.0685,12100.0,12100.0,
364.0,250120.93350437732,158310.25734375382,26560.20773962633,,36613.27104979617,123007.80432685252,10518.729198742154,46590.87733382057,72534.55978701074,55781.31338295347,13737.62329006961,29059.55202171627,54924.879511050414,160421.25003757578,2060.0,,2840.0,9550.0,810.0,3620.0,5630.0,4330.0,1060.0,2250.0,4260.0,0.0685,12100.0,12100.0,
365.0,249237.39216908527,157426.71600846178,26450.17302454008,,36633.698102375056,122993.86518125795,10523.402935133714,46621.741646328934,72557.3242970663,55811.66305788117,13742.5312839742,29078.88738866187,54925.404355115,160465.80274598105,2050.0,,2840.0,9550.0,810.0,3620.0,5630.0,4330.0,1060.0,2250.0,4260.0,0.0685,12100.0,12100.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,239808.0993611541,-17833.683264010877,208322.7985954789,,27272.468362411943,26696.6567338902,13669.877708509523,99168.70544850049,52247.57963562173,76669.28700376731,48859.76102307142,21343.622164880733,62046.78955368101,13427.090157063201,0.048100000000000004,,0.3667,0.37460000000000004,0.7316,0.1009,0.19140000000000001,0.1305,0.20470000000000002,0.4686,0.1612,0.7448,0.3936,0.13040000000000002,investor 4
1.0,240223.3873071909,-17418.395317974093,208970.6039268123,,27287.427669870543,26724.754970075966,13675.492255560397,99207.87287472609,52278.05877951009,76653.08859311815,48914.05223101328,21356.22351307164,62152.466386853936,13438.294441654642,0.047900000000000005,,0.3665,0.37420000000000003,0.7313000000000001,0.1008,0.1913,0.1305,0.20450000000000002,0.46830000000000005,0.16090000000000002,0.7442000000000001,0.3936,0.13040000000000002,investor 4
361.0,259108.86098924125,1467.0783640762675,31091.265233092294,,33595.174498352346,36604.65350056922,15575.595634792167,113187.77091065547,63837.99634860038,66218.68055596054,68220.21159093633,25365.350015167845,95318.65060668217,17579.75522884728,4050.0,,4380.0,4770.0,2030.0,0.1008,8320.0,8630.0,8890.0,3300.0,12420.0,2290.0,14330.0,14330.0,
362.0,259031.65735097995,1389.874725814967,31075.56122353954,,33611.79000883328,36631.11505046703,15580.343442150428,113225.960577753,63869.69659345401,66186.82817037939,68263.98160152673,25375.666364155495,95403.8477185687,17590.91255341588,4050.0,,4380.0,4770.0,2030.0,0.1008,8320.0,8630.0,8900.0,3300.0,12440.0,2290.0,14330.0,14330.0,
363.0,258958.56354590095,1316.7809207359678,31060.69319608567,,33630.040595865044,36657.57048242851,15585.511379104226,113261.59566906266,63899.77434566538,66172.38981268166,68310.78192546182,25388.241467673062,95492.2692533723,17600.759858402067,4050.0,,4380.0,4780.0,2030.0,0.1008,8330.0,8620.0,8900.0,3310.0,12450.0,2290.0,14330.0,14330.0,
364.0,259217.56278589764,1575.7801607326546,31113.37629018155,,33647.22514431131,36682.32863481506,15590.704607691194,113302.41007380014,63929.947656605604,66147.23936612328,68357.09048891207,25401.377604851186,95579.19912345857,17610.4041037287,4050.0,,4380.0,4780.0,2030.0,0.1008,8330.0,8620.0,8910.0,3310.0,12460.0,2290.0,14330.0,14330.0,
365.0,259067.5345769571,1425.7519517921319,31082.85901820519,,33665.0463418768,36707.36972353228,15595.285679804372,113339.58576596761,63960.61637842666,66124.11253449053,68413.79898887505,25411.551695697326,95660.1930311911,17621.71434550356,4050.0,,4380.0,4780.0,2030.0,0.1008,8340.0,8620.0,8920.0,3310.0,12470.0,2290.0,14330.0,14330.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,307861.29658607667,73119.68632130354,335265.52938148804,,31493.988649092462,45947.21222592173,8597.658944878513,31641.92204365352,20640.25300729971,177903.94797963055,35269.99705071094,50209.99571643872,59140.14355884703,10289.89846676774,0.029900000000000003,,0.3176,0.2177,1.1632,0.3161,0.48450000000000004,0.0563,0.2836,0.19920000000000002,0.1691,0.9719000000000001,0.1032,0.1031,investor 6
1.0,307984.43170801015,73242.82144323702,335460.0286704041,,31493.09495725589,46009.11575146627,8605.429034685509,31658.645824302566,20664.062066280676,177972.4794610623,35280.29098974998,50246.94212004298,59150.49460015039,10298.52453593356,0.029900000000000003,,0.3176,0.2174,1.1621000000000001,0.3159,0.48400000000000004,0.0562,0.28350000000000003,0.1991,0.1691,0.9711000000000001,0.1032,0.1031,investor 6
361.0,315418.61474081024,80677.00447603711,35796.60510815163,,32342.558746164916,66231.53846366095,11492.583116996086,38662.895571164336,29135.165716193293,202586.84646192568,38636.97720642766,64446.479741790055,63127.52520455028,13481.894336523694,3690.0,,3330.0,6820.0,1180.0,3980.0,3000.0,0.0562,3980.0,6640.0,6500.0,1380.0,19340.0,19340.0,
362.0,315670.31241156615,80928.70214679302,35837.594732191326,,32342.615837685684,66285.85888259111,11501.799979934305,38681.22603502037,29154.078146601147,202652.10884494102,38646.326955845,64477.92278544612,63138.34313628096,13490.744000094197,3690.0,,3330.0,6830.0,1180.0,3980.0,3000.0,0.0562,3980.0,6640.0,6500.0,1390.0,19340.0,19340.0,
363.0,315702.36358535837,80960.75332058524,35842.81434967857,,32346.22759024664,66340.1111130492,11509.990516885802,38705.51992235482,29177.287113523085,202718.11056198046,38654.855895142966,64516.11724861806,63149.7161591962,13499.938507341389,3690.0,,3330.0,6830.0,1180.0,3990.0,3000.0,0.0562,3980.0,6650.0,6510.0,1390.0,19340.0,19340.0,
364.0,314154.85551703174,79413.24525225861,35590.79861298698,,32347.680673179646,66400.02692862581,11518.57455565888,38730.44516548159,29205.985996172,202787.57781212922,38664.40993859871,64559.69404982731,63161.19300773034,13508.495962908786,3660.0,,3330.0,6840.0,1180.0,3990.0,3010.0,0.0562,3980.0,6650.0,6510.0,1390.0,19340.0,19340.0,
365.0,314451.5420790248,79709.93181425164,35639.11479564058,,32350.532310842646,66453.60141747621,11525.815464624367,38753.4882724726,29229.070075972835,202853.8832714823,38675.68652877005,64596.384879632315,63172.99966237028,13516.872278908913,3670.0,,3330.0,6850.0,1180.0,3990.0,3010.0,0.0562,3980.0,6650.0,6510.0,1390.0,19340.0,19340.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,296974.36520309915,14947.321397556982,320002.69636405294,,34710.698640431525,24372.433807131805,34269.95345958629,45940.38827472074,26635.574673000327,17479.15420737025,114361.41240600539,82541.44726230335,94323.38662037293,81511.50434489711,0.0313,,0.2881,0.4103,0.2919,0.2177,,0.5722,0.08750000000000001,0.1212,0.1061,0.1227,0.1791,0.106,investor 7
1.0,297785.36546038056,15758.321654838393,321372.0760854523,,34707.37049553877,24390.488948024864,34273.2351963698,45960.567504354716,26660.55163446539,17490.45851603072,114492.85228177518,82605.52672497067,94413.5897059603,81601.85625165873,0.031200000000000002,,0.2882,0.41000000000000003,0.2918,0.21760000000000002,,0.5718,0.0874,0.1211,0.10600000000000001,0.1226,0.1791,0.106,investor 7
361.0,320885.5961770763,38858.55237153411,38199.959931386344,,33108.61917588045,30561.713735942853,35157.00306783398,51257.42745889418,35982.76110138649,21336.92386508895,154663.92824387943,103176.80027363494,127680.91157917307,113997.34823913735,4040.0,,3500.0,3230.0,3720.0,5430.0,3810.0,2260.0,0.0874,10930.0,13530.0,12080.0,13870.0,13870.0,
362.0,321050.90918118425,39023.86537564208,38229.54794321311,,33106.44933749982,30576.873497322587,35160.32397617955,51268.942001685195,36007.049824815826,21350.092433800968,154769.3156985328,103233.88602443947,127744.16554600217,114083.37623780732,4050.0,,3500.0,3240.0,3720.0,5430.0,3810.0,2260.0,0.0874,10940.0,13540.0,12090.0,13870.0,13870.0,
363.0,320953.7564101344,38926.712604592205,38212.15936961397,,33102.02723202171,30593.126854025362,35162.96969435657,51289.14978150037,36035.62321722588,21361.97097848001,154877.7264003162,103283.85348888891,127837.69265942501,114168.37270220461,4050.0,,3500.0,3240.0,3720.0,5430.0,3810.0,2260.0,0.0874,10940.0,13550.0,12100.0,13870.0,13870.0,
364.0,320470.05724145315,38443.01343591098,38125.58604284655,,33097.88697339279,30609.665595565282,35166.9089887457,51305.89956101115,36061.3992932193,21373.227562264405,154981.34495277292,103345.77518768774,127924.5611017832,114249.64931812082,4040.0,,3500.0,3240.0,3720.0,5430.0,3820.0,2260.0,0.0874,10950.0,13560.0,12110.0,13870.0,13870.0,
365.0,320336.8050559956,38309.76125045342,38101.73633265263,,33094.64183264498,30625.278022958722,35168.135720834456,51320.96562642756,36082.85836477568,21382.331246703103,155077.62146416746,103399.23619727837,128038.27543227613,114329.68862427415,4030.0,,3500.0,3240.0,3720.0,5440.0,3820.0,2260.0,0.0874,10960.0,13570.0,12110.0,13870.0,13870.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,261006.71163939615,92403.70347824486,325735.80506792053,,90462.767178558,13435.84514159647,71106.86303877484,10305.95876178777,11294.597440229038,7706.453535538102,36984.48852604529,45235.306418570704,37815.729331569506,43535.74086238042,0.0307,,0.1106,0.7443000000000001,0.14070000000000002,,0.8854000000000001,,0.27040000000000003,0.22110000000000002,0.2645,0.22970000000000002,0.1009,0.1009,
1.0,261232.76603000183,92629.75786885055,326111.86474540184,,90500.843310251,13444.19984010785,71133.32006987442,10303.967601867447,11293.175905667931,7718.392785825864,36995.685491702534,45238.91401848714,37791.93791139056,43540.36971947431,0.0307,,0.1105,0.7439,0.1406,,0.8855000000000001,,0.27040000000000003,0.22110000000000002,0.2647,0.22970000000000002,0.1009,0.1009,
2.0,261048.05661582894,92445.04845467766,325804.5857647304,,90539.54022157061,13449.616722727202,71174.12920056081,10302.046425773307,11291.96340505921,7729.377499084639,37006.21346089221,45241.71173845141,37770.08249083807,43550.08160526191,0.0307,,0.1105,0.7436,0.1406,,0.8856,,0.27030000000000004,0.22110000000000002,0.26480000000000004,0.22970000000000002,0.1009,0.1009,
3.0,261297.3570983381,92694.34893718682,326219.31718754035,,90588.33335024174,13456.13550510001,71221.47090026269,10300.009304633119,11290.72506622738,7740.84397196804,37016.07358786616,45246.110349004935,37746.333575271616,43554.51893817254,0.0307,,0.11040000000000001,0.7432000000000001,0.1405,,0.8857,,0.2702,0.22110000000000002,0.265,0.2296,0.1009,0.1009,
4.0,260801.3072603787,92198.29909922741,325394.09834716364,,90644.97583407995,13462.019962640079,71257.47024227682,10298.020474921404,11289.792991614073,7751.190739899284,37025.1327040721,45251.84367136085,37721.695547931726,43558.49894887574,0.0308,,0.11040000000000001,0.7429,0.1404,,0.8858,,0.2701,0.221,0.2651,0.2296,0.1009,0.1009,
364.0,260801.3072603787,92198.29909922741,325394.09834716364,,90644.97583407995,13462.019962640079,71257.47024227682,10298.020474921404,11289.792991614073,7751.190739899284,37025.1327040721,45251.84367136085,37721.695547931726,43558.49894887574,0.0308,,0.11040000000000001,0.7429,0.1404,,0.8858,,0.2701,0.221,0.2651,0.2296,0.1009,0.1009,
724.0,260801.3072603787,92198.29909922741,325394.09834716364,,90644.97583407995,13462.019962640079,71257.47024227682,10298.020474921404,11289.792991614073,7751.190739899284,37025.1327040721,45251.84367136085,37721.695547931726,43558.49894887574,0.0308,,0.11040000000000001,0.7429,0.1404,,0.8858,,0.2701,0.221,0.2651,0.2296,0.1009,0.1009,
1084.0,260801.3072603787,92198.29909922741,325394.09834716364,,90644.97583407995,13462.019962640079,71257.47024227682,10298.020474921404,11289.792991614073,7751.190739899284,37025.1327040721,45251.84367136085,37721.695547931726,43558.49894887574,0.0308,,0.11040000000000001,0.7429,0.1404,,0.8858,,0.2701,0.221,0.2651,0.2296,0.1009,0.1009,
1444.0,260801.3072603787,92198.29909922741,325394.09834716364,,90644.97583407995,13462.019962640079,71257.47024227682,10298.020474921404,11289.792991614073,7751.190739899284,37025.1327040721,45251.84367136085,37721.695547931726,43558.49894887574,0.0308,,0.11040000000000001,0.7429,0.1404,,0.8858,,0.2701,0.221,0.2651,0.2296,0.1009,0.1009,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,133389.60892774878,61274.7542093356,166953.68803185198,,13204.443186894581,42036.327639376046,55217.67809636933,18905.312792137374,65069.140058811645,34212.74031376462,19093.648951537903,61839.650575833315,12773.482487437104,34124.62728625312,0.0599,,0.7574000000000001,0.2379,0.1812,0.529,0.1537,0.2923,0.5238,0.1618,0.7829,0.2931,0.1741,0.1617,investor 5
1.0,133821.4494469103,61706.59472849712,167644.39015874977,,13206.54902690636,42060.37694476159,55242.7210849186,18930.608811411254,65102.65014813823,34238.040528032696,19107.286336881072,61865.72254089227,12776.806299640968,34179.93054944595,0.0597,,0.7573000000000001,0.2378,0.1811,0.5283,0.1537,0.2921,0.5234,0.1617,0.7827000000000001,0.2926,0.1741,0.1617,investor 5
361.0,158294.09018916817,86179.235470755,33437.435454454186,,13971.042785218246,49078.21926827286,63872.734331864005,27376.60992840785,76662.64726401455,42744.46325360698,23386.33133284109,71188.57540309026,14000.816581705292,50255.16752913504,5400.0,,2250.0,7930.0,10320.0,4420.0,0.1537,6910.0,3780.0,11510.0,2260.0,8120.0,12200.0,12200.0,
362.0,158048.25103964887,85933.39632123569,33373.85429128587,,13972.962718509507,49095.75244277723,63894.7359866541,27401.413778880335,76697.36546262528,42766.94409181808,23397.503494807264,71217.62526002803,14004.092079852613,50299.94282765801,5390.0,,2250.0,7930.0,10330.0,4430.0,0.1537,6910.0,3780.0,11510.0,2260.0,8130.0,12200.0,12200.0,
363.0,157683.59094079307,85568.7362223799,33279.542570424244,,13975.431582109592,49107.17090324777,63917.752024505025,27424.75536171487,76727.68487064453,42789.144032691205,23411.73421895198,71234.90058491952,14007.750962177153,50325.6486746813,5380.0,,2250.0,7940.0,10330.0,4430.0,0.1537,6910.0,3780.0,11510.0,2260.0,8130.0,12200.0,12200.0,
364.0,157319.39155702293,85204.53683860975,33185.3500039003,,13977.333881137094,49126.15210986784,63940.57048493944,27450.089211795374,76762.94436920827,42812.39521991933,23422.50038442255,71251.67102667254,14011.066688865907,50377.91403131079,5360.0,,2260.0,7940.0,10330.0,4430.0,0.1537,6920.0,3780.0,11520.0,2260.0,8140.0,12200.0,12200.0,
365.0,157112.35397281137,84997.4992543982,33131.80405546422,,13979.406792301459,49143.56973397128,63962.85843335419,27471.493086549977,76792.76530582612,42835.260311430546,23433.494273462882,71279.07293976832,14014.508461406804,50426.794111071766,5350.0,,2260.0,7940.0,10340.0,4440.0,0.1537,6920.0,3780.0,11520.0,2260.0,8150.0,12200.0,12200.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,320736.2902541456,110977.90252662229,352025.1492036236,,100053.02978160234,82014.89597704886,43572.46501072593,19751.91654127606,37269.9786875626,50894.771758455376,23282.333619778965,44097.391280940414,6895.518270205105,18863.914445679166,0.0285,,0.1,0.12200000000000001,0.2296,0.5063,0.2684,0.1965,0.42960000000000004,0.2268,1.4503000000000001,0.5302,0.0854,0.0854,
1.0,320125.9054122355,110367.51768471213,351098.40530011646,,100133.74655246708,82067.73834512518,43579.51906536792,19750.00845439527,37315.97340340084,50915.88378783994,23314.09664821244,44155.544878388035,6902.042055039387,18871.273668126887,0.0285,,0.0999,0.12190000000000001,0.2295,0.5064000000000001,0.268,0.1965,0.42900000000000005,0.2265,1.4489,0.53,0.0854,0.0854,
