0.0,138892.71904918732,97284.45546302269,181334.66112386552,,96998.76575174443,82656.31531037732,35214.24561983474,20640.35279884941,14340.209655793193,12711.481407969484,14075.31304695136,38506.486885310034,25432.287240741567,40631.23119902273,0.056,,0.10400000000000001,0.121,0.28400000000000003,0.485,0.6980000000000001,0.787,0.711,0.26,0.394,0.247,0.117,0.116,investor 1
1.0,138868.17984738233,97259.9162612177,181297.8940093358,,96986.05071841234,82710.74125691073,35208.58572390953,20656.56142803723,14363.417623000334,12725.847379795321,14083.837026837204,38515.740820700266,25449.1124263096,40661.6398569933,0.056,,0.10400000000000001,0.121,0.28500000000000003,0.485,0.6970000000000001,0.786,0.711,0.26,0.393,0.246,0.117,0.116,investor 1
361.0,183794.57969187183,142186.3161057072,28838.895837231546,,90751.05841055885,105008.49610532903,32487.652763505423,26685.993713038602,21813.751278888893,17840.568100900422,17102.303116517076,41184.96373741627,31684.76294743747,50397.47017732263,3300.0,,0.10400000000000001,12100.0,3700.0,3000.0,2500.0,2000.0,1900.0,4700.0,3600.0,5800.0,9500.0,9600.0,investor 2
362.0,183375.97570658973,141767.7121204251,28766.141236171377,,90732.65975643834,105073.85951021242,32480.896546380096,26703.779400948784,21837.991891071084,17854.279006236316,17110.978136437006,41189.43696906882,31704.359252394835,50425.24846984384,3300.0,,0.10400000000000001,12100.0,3700.0,3000.0,2500.0,2000.0,1900.0,4700.0,3600.0,5800.0,9500.0,9600.0,investor 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,232037.8868565939,57589.88523878317,296969.73536702775,,86467.90845601636,23656.439322061204,90644.50941158443,59034.31277561818,114388.24252345915,22226.60944364018,89846.59537267804,141249.26066168756,29227.593556870233,56760.7899142148,0.034,,0.116,0.423,0.111,0.17,0.088,0.45,0.112,0.07100000000000001,0.343,0.177,0.146,0.087,investor 8
1.0,231635.03239046002,57187.030772649305,296259.29953592527,,86535.29161152139,23650.65679279183,90656.86228657622,59028.87481642298,114445.79313446106,22242.855094636147,89946.42013801109,141356.68507395854,29243.25822729395,56808.99440424689,0.034,,0.116,0.423,0.111,0.17,0.088,0.45,0.112,0.07100000000000001,0.342,0.177,0.146,0.087,investor 8
361.0,237698.05516897436,63250.05355116364,26704.777890546367,,112021.30003519711,21574.464803555977,95117.93522075683,56789.17325651264,133198.55839851568,27593.377747579525,123035.23408856524,174843.45188578565,34749.736314365975,74335.20258537157,2300.0,,9700.0,1624.2936883308103,8200.0,4900.0,11500.0,2400.0,10700.0,0.07100000000000001,3000.0,6400.0,14700.0,14700.0,
362.0,238247.35861389773,63799.35699608701,26789.054731822336,,112100.40665926668,21568.518558441847,95129.74992727286,56782.102093629146,133248.282803558,27607.917670666608,123119.44579227215,174935.5045065903,34765.57838060164,74379.30112590283,2300.0,,9700.0,1593.5354682504865,8200.0,4900.0,11500.0,2400.0,10700.0,0.07100000000000001,3000.0,6400.0,14700.0,14700.0,
363.0,238413.32217454523,63965.320556734514,26814.51767910138,,112157.15621061827,21562.76944526459,95141.72213520491,56778.059192078814,133299.15200833656,27620.992377328457,123202.98969707555,175023.25749255274,34779.252759801595,74424.41246964874,2300.0,,9700.0,1578.6134259525033,8200.0,4900.0,11500.0,2400.0,10700.0,0.07100000000000001,3000.0,6400.0,14700.0,14700.0,
364.0,238781.11044247454,64333.108824663825,26870.94556748604,,112213.47199625662,21556.91031999099,95152.87554447769,56770.58247108158,133349.0301147213,27636.060768850803,123286.17931762067,175119.27021147244,34789.78004550274,74468.67896468227,2300.0,,9700.0,1571.202265196082,8200.0,4900.0,11600.0,2400.0,10700.0,0.07100000000000001,3000.0,6400.0,14700.0,14700.0,
365.0,238454.04611441516,64006.044496604445,26820.76574662812,,112282.06748793572,21550.76736691051,95166.14237200697,56764.791566440785,133402.91046323342,27650.739006844593,123369.90630893699,175205.74577762897,34805.90301298512,74515.30231395816,2300.0,,9700.0,1565.7386346828798,8200.0,4900.0,11600.0,2400.0,10700.0,0.07100000000000001,3000.0,6400.0,14700.0,14700.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,319437.41505057045,115075.06690815944,377059.09817722,,76359.87573238899,52426.22492421242,16695.375263093334,37217.1392122306,64074.697005808775,21058.254492378586,44323.66219555326,36774.48420652215,19097.271762790086,15031.531870304656,0.027,,0.131,0.191,0.599,0.269,0.157,0.47500000000000003,0.226,0.272,0.524,0.666,0.089,0.089,
1.0,318595.95505944785,114233.60691703684,375719.5197076231,,76412.59938675776,52482.003493208445,16716.006961316052,37234.18638062513,64078.745026294506,21050.52894116535,44339.542762359844,36784.99860670631,19114.114074955527,15048.569108783979,0.027,,0.131,0.191,0.599,0.269,0.157,0.47600000000000003,0.226,0.272,0.524,0.665,0.089,0.089,
2.0,318471.1642188213,114108.81607641026,375520.8565209359,,76463.69798515855,52537.19456833845,16734.228349973007,37252.859717022126,64083.00910639087,21041.406399506723,44344.276670741034,36798.43287877286,19131.12576049444,15068.141937952214,0.027,,0.131,0.191,0.598,0.269,0.157,0.47600000000000003,0.226,0.272,0.523,0.664,0.089,0.089,
3.0,318455.3577186779,114093.0095762669,375495.693058032,,76517.52585737109,52591.07704977956,16753.472128156198,37268.94317738344,64086.7867607622,21030.942742686206,44359.11052717982,36811.68249098628,19148.3812350579,15086.351841763082,0.027,,0.131,0.191,0.597,0.269,0.157,0.47600000000000003,0.226,0.272,0.523,0.663,0.089,0.089,
4.0,317954.2758036307,113591.9276612197,374697.9860345453,,76571.49326357376,52645.98172892588,16773.037011652574,37286.06692595066,64091.681764903515,21016.25506635403,44369.944520967954,36822.03280352084,19164.85656152524,15105.456448433792,0.027,,0.131,0.19,0.597,0.269,0.157,0.47600000000000003,0.226,0.272,0.522,0.663,0.089,0.089,
364.0,317954.2758036307,113591.9276612197,374697.9860345453,,76571.49326357376,52645.98172892588,16773.037011652574,37286.06692595066,64091.681764903515,21016.25506635403,44369.944520967954,36822.03280352084,19164.85656152524,15105.456448433792,0.027,,0.131,0.19,0.597,0.269,0.157,0.47600000000000003,0.226,0.272,0.522,0.663,0.089,0.089,
724.0,317954.2758036307,113591.9276612197,374697.9860345453,,76571.49326357376,52645.98172892588,16773.037011652574,37286.06692595066,64091.681764903515,21016.25506635403,44369.944520967954,36822.03280352084,19164.85656152524,15105.456448433792,0.027,,0.131,0.19,0.597,0.269,0.157,0.47600000000000003,0.226,0.272,0.522,0.663,0.089,0.089,
1084.0,317954.2758036307,113591.9276612197,374697.9860345453,,76571.49326357376,52645.98172892588,16773.037011652574,37286.06692595066,64091.681764903515,21016.25506635403,44369.944520967954,36822.03280352084,19164.85656152524,15105.456448433792,0.027,,0.131,0.19,0.597,0.269,0.157,0.47600000000000003,0.226,0.272,0.522,0.663,0.089,0.089,
1444.0,317954.2758036307,113591.9276612197,374697.9860345453,,76571.49326357376,52645.98172892588,16773.037011652574,37286.06692595066,64091.681764903515,21016.25506635403,44369.944520967954,36822.03280352084,19164.85656152524,15105.456448433792,0.027,,0.131,0.19,0.597,0.269,0.157,0.47600000000000003,0.226,0.272,0.522,0.663,0.089,0.089,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,208802.10696086517,1969.8328416428121,205143.4253507056,,30712.586790130794,50250.95477841032,17785.35478480894,51532.200418574655,16270.459320397387,14861.371002355543,5850.139498939377,68767.07315671287,63494.81964038554,83529.41327052856,0.049,,0.326,0.2,0.5630000000000001,0.195,0.615,0.673,1.71,0.146,0.158,0.12,0.316,0.145,investor 10
1.0,208475.98386078086,1643.7097415585013,204615.18638909177,,30736.88504293,50288.71744383038,17793.64117981205,51541.9066720605,16291.155906629661,14864.632879927596,5851.759358710992,68852.67586476242,63513.339857389255,83603.30383517637,0.049,,0.326,0.199,0.562,0.195,0.614,0.673,1.709,0.146,0.158,0.12,0.316,0.145,investor 10
361.0,214367.16182695824,7534.8877077358775,31052.82897880543,,39121.720511258536,63179.40453529824,20676.211965642913,55798.92475913611,23039.700602370005,15622.130254250462,6477.0700276440675,101857.99424996259,70014.39111838682,108510.051740266,4500.0,,5600.0,9100.0,2900.0,8000.0,3300.0,2200.0,900.0,14700.0,10100.0,0.12,15000.0,15000.0,
362.0,214538.7541131683,7706.479993945948,31093.129868268465,,39144.515943795785,63214.36580596175,20683.955648255207,55812.582243603996,23055.46272055755,15623.290061519343,6478.909923051492,101939.73401629974,70032.4121759993,108574.21745463576,4500.0,,5600.0,9100.0,2900.0,8000.0,3300.0,2200.0,900.0,14700.0,10100.0,0.12,15000.0,15000.0,
363.0,215095.12718625524,8262.853067032876,31223.80199936435,,39166.41060756754,63247.95814573689,20692.207528185023,55829.606951318405,23072.994577142796,15626.922382928144,6480.7500168820825,102028.01801608161,70049.16085463672,108638.70114550937,4500.0,,5600.0,9100.0,3000.0,8000.0,3300.0,2200.0,900.0,14700.0,10100.0,0.12,15000.0,15000.0,
364.0,215064.06825301694,8231.794133794581,31216.507367053528,,39189.789520685204,63280.91809736818,20700.37102713478,55840.190064512346,23092.065107726972,15628.493803914493,6482.517970118247,102102.91593108354,70067.6849451537,108702.77927245278,4500.0,,5600.0,9100.0,3000.0,8000.0,3300.0,2200.0,900.0,14800.0,10100.0,0.12,15000.0,15000.0,
365.0,215086.35534091963,8254.08122169727,31221.741806700305,,39211.180744950376,63316.07204661869,20708.38233664881,55847.38470788674,23112.298166429777,15631.125435724274,6484.014244752486,102182.9983644193,70085.89268032975,108766.95400977103,4500.0,,5600.0,9100.0,3000.0,8000.0,3300.0,2200.0,900.0,14800.0,10100.0,0.12,15000.0,15000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,292124.0534163326,122337.71936476533,340044.66652932076,,32063.085536640698,70392.7668636323,27833.13011680613,51361.05307824773,47899.3752487912,23710.618091016768,65440.363566698536,34142.97761456332,22734.4282080697,79618.89657587196,0.03,,0.312,0.14300000000000002,0.36,0.195,0.209,0.422,0.153,0.293,0.44,0.126,0.084,0.084,
1.0,292403.900973093,122617.56692152575,340475.06156385835,,32085.342559265096,70452.80361609686,27849.601695265243,51365.34232773704,47893.75661625031,23717.07988982389,65472.99322460418,34147.57684901937,22746.122954781204,79651.37370021535,0.03,,0.312,0.14200000000000002,0.36,0.195,0.209,0.422,0.153,0.293,0.44,0.126,0.084,0.084,
2.0,292877.31947954785,123090.9854279806,341203.16145079356,,32107.814478433895,70512.60840727437,27866.9407398101,51371.44601067685,47888.35429779436,23723.544384569606,65507.7271476873,34155.333040551835,22757.821912399355,79683.00693931416,0.03,,0.312,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.44,0.126,0.084,0.084,
3.0,292935.9299311833,123149.59587961604,341293.3021246944,,32131.51101936434,70572.7907248101,27884.76241181605,51375.027751176465,47882.43751338704,23729.994572662385,65545.2805148606,34167.908023772674,22769.31286214799,79714.44572825906,0.03,,0.312,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.44,0.126,0.084,0.084,
4.0,292480.82326031034,122694.48920874309,340593.3651533085,,32155.92408859011,70633.21781184229,27902.606308306957,51376.76258685098,47876.71155747798,23736.45901282821,65567.98148052026,34171.48311540461,22781.122729686864,79746.9645682463,0.03,,0.311,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.439,0.126,0.084,0.084,
364.0,292480.82326031034,122694.48920874309,340593.3651533085,,32155.92408859011,70633.21781184229,27902.606308306957,51376.76258685098,47876.71155747798,23736.45901282821,65567.98148052026,34171.48311540461,22781.122729686864,79746.9645682463,0.03,,0.311,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.439,0.126,0.084,0.084,
724.0,292480.82326031034,122694.48920874309,340593.3651533085,,32155.92408859011,70633.21781184229,27902.606308306957,51376.76258685098,47876.71155747798,23736.45901282821,65567.98148052026,34171.48311540461,22781.122729686864,79746.9645682463,0.03,,0.311,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.439,0.126,0.084,0.084,
1084.0,292480.82326031034,122694.48920874309,340593.3651533085,,32155.92408859011,70633.21781184229,27902.606308306957,51376.76258685098,47876.71155747798,23736.45901282821,65567.98148052026,34171.48311540461,22781.122729686864,79746.9645682463,0.03,,0.311,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.439,0.126,0.084,0.084,
1444.0,292480.82326031034,122694.48920874309,340593.3651533085,,32155.92408859011,70633.21781184229,27902.606308306957,51376.76258685098,47876.71155747798,23736.45901282821,65567.98148052026,34171.48311540461,22781.122729686864,79746.9645682463,0.03,,0.311,0.14200000000000002,0.359,0.195,0.209,0.422,0.153,0.293,0.439,0.126,0.084,0.084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,477373.7492953075,126827.77127750218,449263.8957111949,,38421.249739337036,48486.59737078066,101364.24962237422,94490.23355103654,15059.958188739136,14876.295866654413,29053.228897222278,29627.488202548066,16375.838342706835,14475.403565146842,0.023,,0.261,0.20700000000000002,0.099,0.106,0.665,0.673,0.34500000000000003,0.338,0.611,0.6910000000000001,0.064,0.064,
1.0,477921.542288775,127375.56427096965,450038.2218097696,,38425.10725132087,48523.31883654098,101325.6700016062,94531.5570524007,15053.60327258056,14896.887771822641,29058.510362953064,29635.483549499266,16383.701421739803,14478.468864464425,0.023,,0.261,0.20700000000000002,0.099,0.106,0.665,0.672,0.34500000000000003,0.338,0.611,0.6910000000000001,0.064,0.064,
2.0,477875.9320850009,127329.95406719559,449973.75006302446,,38428.95141005475,48560.15608428842,101289.01228830447,94571.02340004026,15047.206258120184,14917.373327377843,29060.27340887648,29644.23796605981,16391.542604804963,14480.494317426987,0.023,,0.261,0.20600000000000002,0.099,0.106,0.665,0.671,0.34500000000000003,0.338,0.611,0.6910000000000001,0.064,0.064,
3.0,477368.1002579559,126822.12224015058,449255.91058340884,,38432.64022579748,48595.89115542658,101253.8419141404,94612.51598822097,15040.802227453925,14938.953108364172,29061.15958435808,29652.63407781303,16399.56035382091,14483.745656363635,0.023,,0.261,0.20600000000000002,0.099,0.106,0.665,0.67,0.34500000000000003,0.338,0.61,0.6910000000000001,0.064,0.064,
4.0,475867.83937829226,125321.86136048695,447135.23513182835,,38436.85677844578,48633.60033520563,101216.68932240018,94651.99127660728,15034.393872819315,14959.223577011435,29062.290273862665,29661.654456580487,16407.415663935983,14486.635221050852,0.023,,0.261,0.20600000000000002,0.099,0.106,0.666,0.669,0.34500000000000003,0.338,0.61,0.6910000000000001,0.064,0.064,
364.0,475867.83937829226,125321.86136048695,447135.23513182835,,38436.85677844578,48633.60033520563,101216.68932240018,94651.99127660728,15034.393872819315,14959.223577011435,29062.290273862665,29661.654456580487,16407.415663935983,14486.635221050852,0.023,,0.261,0.20600000000000002,0.099,0.106,0.666,0.669,0.34500000000000003,0.338,0.61,0.6910000000000001,0.064,0.064,
724.0,475867.83937829226,125321.86136048695,447135.23513182835,,38436.85677844578,48633.60033520563,101216.68932240018,94651.99127660728,15034.393872819315,14959.223577011435,29062.290273862665,29661.654456580487,16407.415663935983,14486.635221050852,0.023,,0.261,0.20600000000000002,0.099,0.106,0.666,0.669,0.34500000000000003,0.338,0.61,0.6910000000000001,0.064,0.064,
1084.0,475867.83937829226,125321.86136048695,447135.23513182835,,38436.85677844578,48633.60033520563,101216.68932240018,94651.99127660728,15034.393872819315,14959.223577011435,29062.290273862665,29661.654456580487,16407.415663935983,14486.635221050852,0.023,,0.261,0.20600000000000002,0.099,0.106,0.666,0.669,0.34500000000000003,0.338,0.61,0.6910000000000001,0.064,0.064,
1444.0,475867.83937829226,125321.86136048695,447135.23513182835,,38436.85677844578,48633.60033520563,101216.68932240018,94651.99127660728,15034.393872819315,14959.223577011435,29062.290273862665,29661.654456580487,16407.415663935983,14486.635221050852,0.023,,0.261,0.20600000000000002,0.099,0.106,0.666,0.669,0.34500000000000003,0.338,0.61,0.6910000000000001,0.064,0.064,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,324865.05641174543,180912.23649873448,384343.57644688635,,129989.93977076937,30462.046091742537,50249.45451119201,9923.449591419258,51439.69164019257,87113.4166161504,17627.292412344785,118674.79249598358,35887.082357181935,42972.46403478858,0.027,,0.077,0.329,0.2,1.008,0.195,0.115,0.5680000000000001,0.085,0.279,0.233,0.063,0.063,
1.0,324834.48456502386,180881.6646520129,384298.6919906202,,130085.73452827003,30455.222216959228,50284.933451674326,9931.860933947912,51486.01682076542,87145.23729960913,17648.53279346804,118752.85150026636,35888.04378347368,42997.460996454894,0.027,,0.077,0.329,0.199,1.0070000000000001,0.195,0.115,0.5670000000000001,0.085,0.279,0.233,0.063,0.063,
2.0,325141.6799322428,181188.86001923183,384749.70488332055,,130181.99764714677,30448.246668670712,50317.76541756768,9939.778963212617,51532.85395163438,87176.98492297446,17669.463022624353,118838.98189712274,35890.27768578079,43020.17229290613,0.026000000000000002,,0.077,0.329,0.199,1.0070000000000001,0.195,0.115,0.5660000000000001,0.085,0.279,0.233,0.063,0.063,
3.0,325033.21307482925,181080.3931618183,384590.45784920326,,130277.81222561204,30441.567544363053,50348.52979578582,9947.978131999245,51581.74270859291,87205.93301463478,17691.610555194082,118919.89257522598,35891.538721648365,43041.13639972361,0.027,,0.077,0.329,0.199,1.006,0.194,0.115,0.5660000000000001,0.085,0.279,0.233,0.063,0.063,
4.0,325388.5372764715,181435.71736346054,385112.1317190924,,130372.93234535174,30434.86939313387,50380.87434576237,9956.236625006642,51628.541094236614,87237.20686398518,17712.6171331611,119001.21802445689,35892.77649789214,43065.48399477322,0.026000000000000002,,0.077,0.329,0.199,1.0050000000000001,0.194,0.115,0.5650000000000001,0.085,0.279,0.233,0.063,0.063,
364.0,325388.5372764715,181435.71736346054,385112.1317190924,,130372.93234535174,30434.86939313387,50380.87434576237,9956.236625006642,51628.541094236614,87237.20686398518,17712.6171331611,119001.21802445689,35892.77649789214,43065.48399477322,0.026000000000000002,,0.077,0.329,0.199,1.0050000000000001,0.194,0.115,0.5650000000000001,0.085,0.279,0.233,0.063,0.063,
724.0,325388.5372764715,181435.71736346054,385112.1317190924,,130372.93234535174,30434.86939313387,50380.87434576237,9956.236625006642,51628.541094236614,87237.20686398518,17712.6171331611,119001.21802445689,35892.77649789214,43065.48399477322,0.026000000000000002,,0.077,0.329,0.199,1.0050000000000001,0.194,0.115,0.5650000000000001,0.085,0.279,0.233,0.063,0.063,
1084.0,325388.5372764715,181435.71736346054,385112.1317190924,,130372.93234535174,30434.86939313387,50380.87434576237,9956.236625006642,51628.541094236614,87237.20686398518,17712.6171331611,119001.21802445689,35892.77649789214,43065.48399477322,0.026000000000000002,,0.077,0.329,0.199,1.0050000000000001,0.194,0.115,0.5650000000000001,0.085,0.279,0.233,0.063,0.063,
1444.0,325388.5372764715,181435.71736346054,385112.1317190924,,130372.93234535174,30434.86939313387,50380.87434576237,9956.236625006642,51628.541094236614,87237.20686398518,17712.6171331611,119001.21802445689,35892.77649789214,43065.48399477322,0.026000000000000002,,0.077,0.329,0.199,1.0050000000000001,0.194,0.115,0.5650000000000001,0.085,0.279,0.233,0.063,0.063,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,456033.59629010066,210958.4318215133,613550.4189151017,,94068.33986129465,87499.97987897966,118778.1757468428,39853.481749006074,102107.65846923112,54055.866613184415,68701.06266566845,97530.20478489295,38173.58943625052,14764.48235026055,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.678,0.051000000000000004,0.051000000000000004,
1.0,454261.4062026385,209186.24173405117,610553.391148897,,94122.91212225734,87544.3393839523,118826.848812962,39877.48197555186,102148.79077576793,54083.932626006805,68690.19305498031,97572.1001940749,38184.54108393743,14777.601801731076,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.677,0.051000000000000004,0.051000000000000004,
2.0,454220.10071869683,209144.9362501095,610483.5376477711,,94177.37590859269,87592.27161366843,118867.72658417889,39901.17021173636,102190.16535365266,54111.82923677568,68681.27950155146,97613.02661354374,38194.35200863929,14790.190228405008,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.677,0.051000000000000004,0.051000000000000004,
3.0,454637.9572856566,209562.79281706925,611190.1930694041,,94232.8793597112,87630.47520124773,118903.15774419325,39923.91143670617,102229.60639190284,54139.44317842478,68672.86624918901,97667.59136563224,38204.08244208867,14802.958856741578,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.676,0.051000000000000004,0.051000000000000004,
4.0,457315.9584424672,212240.79397387986,615719.0773474918,,94287.33273842378,87676.0014507341,118932.47643339394,39947.9503950286,102273.21599342022,54167.407071428264,68657.81303869741,97714.46048215381,38209.71525125892,14816.143877247187,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.675,0.051000000000000004,0.051000000000000004,
364.0,457315.9584424672,212240.79397387986,615719.0773474918,,94287.33273842378,87676.0014507341,118932.47643339394,39947.9503950286,102273.21599342022,54167.407071428264,68657.81303869741,97714.46048215381,38209.71525125892,14816.143877247187,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.675,0.051000000000000004,0.051000000000000004,
724.0,457315.9584424672,212240.79397387986,615719.0773474918,,94287.33273842378,87676.0014507341,118932.47643339394,39947.9503950286,102273.21599342022,54167.407071428264,68657.81303869741,97714.46048215381,38209.71525125892,14816.143877247187,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.675,0.051000000000000004,0.051000000000000004,
1084.0,457315.9584424672,212240.79397387986,615719.0773474918,,94287.33273842378,87676.0014507341,118932.47643339394,39947.9503950286,102273.21599342022,54167.407071428264,68657.81303869741,97714.46048215381,38209.71525125892,14816.143877247187,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.675,0.051000000000000004,0.051000000000000004,
1444.0,457315.9584424672,212240.79397387986,615719.0773474918,,94287.33273842378,87676.0014507341,118932.47643339394,39947.9503950286,102273.21599342022,54167.407071428264,68657.81303869741,97714.46048215381,38209.71525125892,14816.143877247187,0.017,,0.107,0.115,0.085,0.251,0.098,0.185,0.146,0.10300000000000001,0.262,0.675,0.051000000000000004,0.051000000000000004,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,289000.8762549904,43040.64712128541,282450.6863579988,,69488.36995772133,59683.62583033386,44650.20264455721,95971.41231044047,13615.587058871728,89235.54948325735,19913.04091162632,46648.1069389547,127595.95329171496,15042.625478942473,0.036000000000000004,,0.14400000000000002,0.168,0.224,0.105,0.735,0.113,0.503,0.215,0.079,0.665,0.132,0.104,investor 9
1.0,289411.0569055777,43450.82777187272,283076.15733455913,,69479.34333638426,59700.234076554676,44641.65078339848,96040.90570679348,13615.726195645952,89263.47987588456,19919.18427215129,46649.50151353305,127624.06359639944,15045.789509688935,0.036000000000000004,,0.14400000000000002,0.168,0.225,0.105,0.735,0.113,0.503,0.215,0.079,0.665,0.132,0.104,investor 9
361.0,302167.7653456665,56207.5362119615,31462.957994936285,,66007.35435014631,66026.80054679999,41809.598243458575,119201.63221279813,13275.922784293172,100781.50646866586,23177.670206020382,47294.29252754408,137077.63585239075,18520.024583190236,3200.0,,6800.0,6800.0,4300.0,12300.0,1300.0,10400.0,2400.0,4900.0,0.079,1900.0,12900.0,12900.0,
362.0,303342.8645491915,57382.6354154865,31649.31248609644,,65997.41505485158,66043.97511021869,41801.23412756856,119264.10001985055,13275.569254695369,100812.88909612983,23187.437199310392,47295.758684906716,137109.47203080793,18528.964348080353,3200.0,,6800.0,6800.0,4300.0,12400.0,1300.0,10400.0,2400.0,4900.0,0.079,1900.0,12900.0,12900.0,
363.0,302961.23780766653,57001.008673961536,31588.791759832096,,65987.533146713,66061.19164756927,41793.26771479597,119319.4850503489,13273.356921744458,100842.41602813955,23198.74087550499,47297.40526431578,137139.07560299683,18538.8169963253,3200.0,,6800.0,6800.0,4300.0,12400.0,1300.0,10400.0,2400.0,4900.0,0.079,1900.0,12900.0,12900.0,
