Time,Home Value,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
440.00000000000006,374925.18759855727,10567.049768461568,,198137.96278602065,185.63410100637915,2729.390639655095,1105325.1001721646,1107606.437603483,22052.635583500527,32258.885847017893,578932.463633744,167978.10257577593,13080.940408322183,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,11600.0,12100.0,investor 4
441.00000000000006,375047.1516356821,10570.980743626389,,198291.06482276198,185.69558445813593,2730.647782168624,1105808.0932214435,1107775.101992247,22058.928153692763,32277.76922087641,579268.310724711,168057.88898065462,13090.415017294294,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,11400.0,12100.0,investor 5
442.0,376654.689369184,10622.792663401098,,198451.48481828344,185.72546941528012,2732.1828279562833,1106279.8339294104,1107959.7264060718,22065.535063779644,32294.347470884644,579629.5252365376,168157.14999291685,13098.634153112584,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,11200.0,12100.0,investor 5
443.0,375985.4548280832,10601.222826730178,,198608.04609032808,185.79534344070254,2733.2179693565863,1106797.2860471944,1108149.6200624877,22071.155499857556,32310.727829175947,579952.5894190671,168233.7823814168,13106.078451230718,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,11600.0,12100.0,investor 5
444.0,376466.1521594459,10616.715994355069,,198764.5410705084,185.855708576549,2734.7467512386734,1107321.9853720495,1108334.022164475,22076.145556250158,32328.08202283133,580287.4594891876,168308.24167772013,13112.520400213516,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,11800.0,12100.0,investor 4
445.0,376545.2262419427,10619.264600172028,,198923.43199101998,185.90206383068528,2735.9139008398274,1107811.0402044624,1108574.051654332,22081.569628312467,32346.567597776062,580631.0953132889,168382.94508770647,13120.574869504359,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,12300.0,12300.0,
446.0,377614.5551574309,10653.729722095699,,199084.30801831634,185.9713537813003,2737.358512906199,1108300.5594376705,1108742.7118527382,22087.998451182157,32364.152078767962,580951.4344238277,168468.0130145685,13127.890760521763,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,13100.0,13100.0,
447.0,376611.7895512967,10621.409976154382,,199237.4824347108,186.00895797909868,2739.0770422425726,1108766.727535771,1108996.9584267007,22094.18794560456,32382.63959313068,581290.448137592,168564.19944135105,13134.606248636357,100.0,,2100.0,0.0,0.0,12100.0,12100.0,200.0,300.0,6300.0,1800.0,100.0,11700.0,12100.0,investor 4
448.0,376085.73813016934,10604.455018606077,,199391.97269895047,186.09036501984258,2740.399989866202,1109255.6840787823,1109180.732261342,22100.023079972514,32401.88831918421,581618.604571121,168641.61413053208,13140.365832435493,100.0,,2100.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6300.0,1800.0,100.0,11600.0,12200.0,investor 4
449.0,376124.45479475963,10605.702880275445,,199540.2788052373,186.15547215607174,2741.7383791200373,1109743.5357246252,1109372.2396027846,22105.914019106884,32420.486787241403,581960.1278685622,168715.30711288465,13146.692533327207,100.0,,2100.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11400.0,12200.0,investor 4
450.0,377375.0028040961,10646.008803914958,,199696.56398859707,186.24648853537929,2743.135391629928,1110210.2541433258,1109514.2943918947,22111.711368589862,32438.209780593646,582303.1859904191,168798.95677243767,13153.953402032801,100.0,,2100.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11800.0,12200.0,investor 4
451.0,379469.93861959863,10713.529860586847,,199857.11351010433,186.31146526658878,2744.5231362786035,1110724.4164903918,1109778.0839005667,22118.060358283605,32456.73683676315,582637.7699933508,168883.0589545611,13161.61321112976,100.0,,2100.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11600.0,12200.0,investor 5
452.0,378842.2354684152,10693.298605896109,,200012.35950424182,186.38488920245933,2745.771696422255,1111218.9397332096,1109987.7540391958,22125.422436653913,32475.183793995082,582971.8529567177,168986.92666082477,13170.724998060872,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11100.0,12200.0,investor 5
453.0,379782.3138633923,10723.597904859615,,200167.1530679867,186.44259835025437,2746.968395502003,1111727.4458222727,1110200.4491283714,22131.514997474165,32494.005617615287,583316.6056806119,169068.1540764217,13179.079670841707,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12100.0,12200.0,investor 4
454.0,380714.5985705778,10753.646008521018,,200323.27419539914,186.5051960026931,2748.5344356531164,1112209.849963643,1110359.0842712207,22137.827480825024,32512.885866585046,583674.3090187634,169165.8437320261,13186.686179763763,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11400.0,12200.0,investor 4
455.0,381248.49502127623,10770.853816148234,,200478.67648066557,186.58270598466584,2750.101534420047,1112733.7119527124,1110505.5290611698,22144.068702981676,32527.413793761418,584010.1992054556,169258.85404063156,13194.297504336217,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11700.0,12200.0,investor 5
456.0,380510.9326476729,10747.081731839684,,200629.12748131296,186.65871973330465,2751.37265565315,1113229.737454197,1110702.6339882887,22150.401746402826,32545.10630027849,584343.4338187502,169329.85825849202,13202.687083511117,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11200.0,12200.0,investor 4
457.0,380494.00287619623,10746.536074998621,,200787.59752107706,186.72418389292284,2752.250292970942,1113750.7146199534,1110914.3511298252,22156.902914517068,32560.569030154293,584681.8583210564,169403.6009783831,13209.922797431558,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11200.0,12200.0,investor 4
458.0,379914.05011131504,10727.843844327503,,200938.19242119783,186.7725597558979,2753.613991317123,1114263.2899123635,1111107.296751305,22162.443027025925,32578.44884354376,585016.6606785335,169480.1224133204,13217.94398501298,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11700.0,12200.0,investor 5
458.99999999999994,379021.1534469669,10699.065241265083,,201091.79852038715,186.85719602950726,2755.118502399165,1114783.6716292119,1111299.1777165309,22167.809535483342,32595.43444218865,585367.0490296698,169556.51437131877,13225.04683822279,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12000.0,12200.0,investor 4
459.99999999999994,378858.50751357037,10693.823063817425,,201251.60390720246,186.92493561929956,2756.371493778328,1115291.5354844807,1111468.122044682,22174.254113721017,32615.429395568965,585694.3293705686,169626.95266722023,13233.358551207499,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12000.0,12200.0,investor 5
460.99999999999994,379622.2701669109,10718.4395990919,,201404.84335600122,186.9898102532992,2757.8410293275842,1115772.9556265674,1111611.6874274134,22180.87618993331,32633.589121104997,586046.7487020195,169697.87323211573,13240.697146727782,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12400.0,12400.0,
462.00000000000006,379521.1009813393,10715.17885465196,,201560.47161282104,187.03711582175106,2759.3202538267506,1116297.6607440824,1111740.4591496806,22186.71823623499,32652.77211067697,586386.6152773782,169781.84085990436,13248.279485322066,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11300.0,12200.0,investor 5
463.00000000000006,378666.53727013036,10687.635746005246,,201721.5019104725,187.05931699115706,2760.893190088779,1116771.9743114887,1111904.3911896022,22192.663012140994,32670.194639224675,586716.7183230862,169850.1192127858,13254.704181194107,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11800.0,12200.0,investor 5
464.00000000000006,379264.05286349234,10706.894037330061,,201873.99929725376,187.10799595061718,2762.3897283375313,1117279.0475341359,1112092.6572800025,22199.23803356113,32687.59713687182,587058.2066880902,169925.13770137142,13263.724944740376,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,10200.0,12200.0,investor 5
465.0,380163.91009429976,10735.896983686858,,202033.57391656705,187.15567843144385,2763.600549273921,1117748.9003754766,1112303.76562583,22206.471583615694,32706.727656572133,587408.9049752617,170000.16947164212,13271.510393983732,100.0,,2200.0,0.0,0.0,12200.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11000.0,12200.0,investor 4
466.0,379799.52552710415,10724.152647259027,,202190.27029310245,187.22930178927865,2764.896600739333,1118244.464357263,1112521.4630684808,22212.65702717538,32724.464429016276,587748.3974503719,170082.9912982878,13278.633534007175,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11800.0,12300.0,investor 4
467.0,380085.6685957176,10733.375212556322,,202346.15976012495,187.27131996224927,2766.417134864177,1118729.7365977515,1112732.2660189027,22219.252343802684,32743.925158861297,588118.6609662863,170176.79964175104,13284.60428592368,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11700.0,12300.0,investor 4
468.0,380599.889625007,10749.948869373677,,202501.32090906086,187.3446372860439,2767.7717527333857,1119219.1945786783,1112854.6727237604,22226.402524210465,32762.111124776864,588468.6014103601,170256.46880382145,13293.277541820888,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12000.0,12300.0,investor 4
469.0,382268.5034361571,10803.729308312393,,202658.05450554998,187.42711015045452,2769.0667704145785,1119721.0378941556,1113020.77098988,22232.72784075322,32778.87287737376,588816.2424102543,170318.34439104222,13299.450432325702,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12600.0,12600.0,
470.0,383152.13095222,10832.209161082781,,202816.80939985375,187.49582966217784,2770.7884175652916,1120214.2966259164,1113231.7409576941,22239.696971357786,32797.05802668864,589156.0940975058,170406.2343421026,13307.078054169611,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12200.0,12300.0,investor 4
471.0,382675.8804165447,10816.859316389979,,202972.08581801478,187.55185653646598,2772.3834029699487,1120718.5850325278,1113442.6996829861,22245.471202104756,32814.73755167456,589520.868334939,170477.4806460543,13315.480730792835,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11600.0,12300.0,investor 4
472.0,382102.89625730057,10798.391688120835,,203128.13276349,187.6086815813119,2773.6050447870157,1121205.428704947,1113583.851615458,22251.55307322838,32834.064549417635,589874.7187973529,170551.5765194796,13321.743770204268,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,12200.0,12300.0,investor 4
473.0,383231.97563239984,10834.782603732183,,203290.61118318385,187.65686380572285,2774.8483955470233,1121688.912090502,1113732.5486185034,22257.674001791147,32851.98654587107,590210.939333153,170638.73493041974,13330.105675881237,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,10900.0,12300.0,investor 4
474.0,382551.4882114193,10812.8500798923,,203445.0290870887,187.7135826998362,2776.0226193129984,1122201.2741032317,1113876.9433699704,22263.99568071355,32869.1134401449,590549.7959893873,170722.4630897059,13337.412768158945,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11700.0,12300.0,investor 4
475.0,382636.0640116009,10815.57600941953,,203599.9143870546,187.78791819393783,2777.3829147624238,1122710.4953650595,1114088.4179261578,22270.852533523157,32887.96020061737,590891.4292780766,170789.13522985342,13343.521144464856,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6400.0,1800.0,100.0,11400.0,12300.0,investor 4
476.0,383345.43656850036,10838.439518774541,,203753.39817933284,187.8443740312779,2778.6933684745854,1123208.672448795,1114260.0963424125,22277.405774055187,32904.35851172657,591235.2050159606,170864.25565594656,13352.396142673071,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11300.0,12300.0,investor 4
477.0,382683.2474034784,10817.096758863669,,203916.01640756428,187.91559753517654,2780.0143417512795,1123698.9137062938,1114444.635297615,22283.71750814175,32920.853016679095,591577.405942448,170959.48217184728,13360.151456777849,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,10700.0,12300.0,investor 4
478.0,383964.996845874,10858.408323685237,,204069.50575515875,187.9807298329592,2781.4598127304216,1124211.7282850079,1114657.1867502271,22290.564256741276,32938.019059660954,591923.1125034761,171051.39850939513,13368.488507193066,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,12100.0,12300.0,investor 4
479.0,382679.78955121204,10816.98531018008,,204221.04798698705,188.06717636378212,2782.814431831796,1124706.4967237785,1114839.8935441708,22296.617266567227,32956.51200377675,592283.6900226861,171147.09207765578,13377.123798265498,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,13200.0,13200.0,
480.0,382784.03707754804,10820.345271416863,,204375.93565326274,188.13957748779944,2784.037961348252,1125192.1119569628,1115030.084092692,22302.122641047954,32972.14971302102,592643.5946415614,171235.42554455844,13385.701003139438,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,10800.0,12300.0,investor 4
480.99999999999994,381315.77495680616,10773.022289428502,,204536.68890511425,188.2266162939365,2785.3708119461717,1125678.3521754942,1115157.426026505,22308.811854878084,32989.51705671349,593002.8174104493,171317.2980295424,13393.631682044674,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11700.0,12300.0,investor 4
481.99999999999994,381956.90812304075,10793.686401680156,,204697.7182521709,188.24882530107712,2786.5284332426895,1126193.6923105577,1115353.3649790776,22314.617326532123,33008.3996530137,593348.4103967162,171412.18989267593,13400.668782674147,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,12100.0,12300.0,investor 4
482.99999999999994,381673.1295383314,10784.540045138521,,204847.91421472744,188.31169320940364,2787.8797551325233,1126700.876504738,1115541.786442364,22320.225097798157,33025.09957647457,593725.1408726523,171481.43321069452,13408.244812845478,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11100.0,12300.0,investor 4
484.00000000000006,381845.2671026787,10790.08814362996,,205004.9770262788,188.37851690204926,2789.271557415048,1127202.2298025903,1115717.975779323,22325.394545386232,33043.85281355894,594098.2588115683,171527.14210065836,13417.136776563128,100.0,,2200.0,0.0,0.0,12300.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11900.0,12300.0,investor 4
485.00000000000006,380774.6418820792,10755.581241003394,,205162.7956832696,188.44554689936885,2790.497965311781,1127678.6605677782,1115880.1028979912,22331.3996998611,33062.48435945271,594442.3538197802,171619.56452289812,13424.82411867442,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,12600.0,12600.0,
486.00000000000006,379068.90562377253,10700.604322993717,,205319.8989528097,188.5144801287556,2791.81162579444,1128119.9729909787,1116044.384169462,22337.073681014343,33078.55139244563,594804.529827367,171694.03009860066,13434.128251968474,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,13000.0,13000.0,
487.0,378661.613269511,10687.477042467692,,205476.67042206269,188.56914824808982,2793.101997243045,1128615.080063498,1116248.224107262,22343.75282683878,33094.870585560784,595145.0168622885,171780.27511866525,13442.000539659799,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,12500.0,12500.0,
488.0,377124.62683627603,10637.939034050241,,205633.44021613162,188.62098197576225,2794.0990124845016,1129089.7826782325,1116388.7975414027,22350.061097500955,33112.60298534219,595476.067301496,171872.702833227,13449.161714486398,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,13200.0,13200.0,
489.0,378001.6736034085,10666.206785276425,,205790.3778571235,188.68660210209532,2795.5713170281415,1129546.2373473397,1116534.791145029,22356.360033474084,33131.42851140736,595840.4766345983,171938.08165119184,13456.453544486518,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11600.0,12300.0,investor 4
490.0,377871.3488275757,10662.00633841326,,205945.42067433716,188.7443729369657,2796.820733773707,1130005.9478613944,1116679.5919052006,22362.268165076723,33149.267111064524,596200.254055892,172041.097062629,13463.107460325102,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11300.0,12300.0,investor 4
491.0,376499.9199110894,10617.8043495474,,206101.5313472748,188.81080993113454,2798.1077279154715,1130480.4381871587,1116868.074892503,22368.357654596257,33167.464885266476,596551.8602522608,172134.16557081812,13470.234983390212,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,10600.0,12300.0,investor 4
492.0,375790.58601957606,10594.94208640132,,206248.5230154243,188.89445635813735,2799.804691714972,1130962.1048341782,1117064.413070977,22375.206345863575,33184.08385650234,596895.4998964038,172203.974092771,13478.243559985876,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,12600.0,12600.0,
493.0,375938.72577289154,10599.71672083401,,206400.36894024577,188.9921163302172,2800.985666812698,1131441.7341648615,1117275.0203724375,22381.99578554251,33200.329489323405,597244.3641164227,172279.32601766408,13486.293485291408,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,10800.0,12300.0,investor 4
494.0,376234.2039905804,10609.240163668985,,206554.2392776841,189.0307547722543,2802.3781282776945,1131892.5016689189,1117472.3052185976,22388.71812659708,33219.8033948706,597600.9712090287,172372.20508252046,13493.96731008894,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11300.0,12300.0,investor 4
495.0,376348.5218530556,10612.924697970073,,206710.7110937273,189.08606981744836,2804.017523905798,1132354.2136145413,1117610.5148150695,22394.73092636968,33238.571434724516,597947.6338502301,172464.2542018859,13501.888010458497,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,12000.0,12300.0,investor 4
496.0,375812.94446001505,10595.66271254786,,206870.49961674205,189.1439627062839,2805.4898428546085,1132809.3037510905,1117819.5224907368,22401.219014100687,33255.34737893146,598307.311276029,172524.303207676,13509.572275572877,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11800.0,12300.0,investor 4
497.0,375671.17644266336,10591.093443044218,,207023.965804841,189.2158184375512,2807.070470325959,1133320.6068719137,1118049.8540802922,22407.932812977007,33273.87435158226,598640.7745943546,172597.59188669245,13517.352849827828,100.0,,2200.0,0.0,0.0,12400.0,12200.0,200.0,300.0,6500.0,1800.0,100.0,11300.0,12300.0,investor 4
498.0,375696.680938002,10591.915468455407,,207178.29262761405,189.28016185440563,2808.2711171212295,1133802.026879344,1118214.6779714702,22413.661634425065,33294.42478118545,598987.6749739222,172690.8021393066,13525.092220330163,100.0,,2200.0,0.0,0.0,12400.0,12300.0,200.0,300.0,6500.0,1800.0,100.0,12700.0,12700.0,
499.0,375997.8644175927,10601.622795354679,,207324.79979497075,189.33787073132746,2809.5359724900095,1134286.4628546594,1118380.4920603628,22419.8719344805,33311.655839779196,599352.2692845756,172786.49751311372,13532.638235153045,100.0,,2200.0,0.0,0.0,12400.0,12300.0,200.0,300.0,6500.0,1900.0,100.0,12100.0,12400.0,investor 4
500.0,376285.83749223844,10610.904342860453,,207478.644568122,189.3339193390373,2810.899264961328,1134765.490499588,1118520.2122971304,22427.06361880016,33328.60371374929,599696.6923771435,172865.8056452122,13539.45815716682,100.0,,2200.0,0.0,0.0,12400.0,12300.0,200.0,300.0,6500.0,1900.0,100.0,12300.0,12400.0,investor 4
501.0,376764.43706633075,10626.329898491464,,207636.31370984213,189.3658504325269,2812.4577985192414,1135229.4519878584,1118685.6812871576,22432.609097975685,33349.46495315776,600048.5342238122,172932.29255220504,13548.594707847227,100.0,,2200.0,0.0,0.0,12400.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11300.0,12400.0,investor 4
502.0,376034.47418691724,10602.802750507011,,207789.71040112872,189.4340592644906,2813.9231090420512,1135683.6791734546,1118814.4117233611,22439.327558869318,33365.57006476759,600407.4247599858,173004.2306541427,13554.875987212483,100.0,,2200.0,0.0,0.0,12400.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11900.0,12400.0,investor 4
503.0,376627.61965275113,10621.920189961182,,207943.0156485515,189.50037916169305,2815.0691850543917,1136164.7840955486,1118962.4956549634,22445.782257406885,33383.614345934926,600751.2584090253,173096.7777722777,13561.47266771437,100.0,,2200.0,0.0,0.0,12400.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,12900.0,12900.0,
503.99999999999994,377781.9623868137,10659.125359011541,,208094.2933549786,189.5739544070328,2816.8894569530453,1136670.4190517915,1119157.3343376722,22452.19839574479,33400.210040581675,601107.8587580227,173176.6062989932,13567.192669813196,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11100.0,12400.0,investor 4
504.99999999999994,378146.16420552717,10670.863805344541,,208247.95399678906,189.62653774495044,2818.4573970563533,1137135.7915309258,1119362.9173814422,22458.280233459947,33419.1534527215,601439.8686870942,173285.6472121776,13574.144301247568,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,12100.0,12400.0,investor 4
505.99999999999994,377578.6626065571,10652.572883330658,,208397.40827540093,189.70043041392884,2819.753925905358,1137639.2448841287,1119546.7483221404,22464.589589615993,33436.5513497459,601789.6834596791,173367.40824175812,13581.03320215079,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11900.0,12400.0,investor 4
507.00000000000006,379056.60411232436,10700.207837790927,,208546.62677271105,189.7465986401666,2821.107229715225,1138112.2851832102,1119750.9000271398,22469.829974307242,33454.55655007117,602140.4465688048,173444.37761366498,13589.220883530417,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11800.0,12400.0,investor 4
508.00000000000006,378858.0940592532,10693.809737933085,,208698.35581460706,189.82117813343945,2822.545017375159,1138596.0385923127,1119942.1435742783,22476.563273811178,33472.73439028984,602484.2410428551,173535.39541300037,13597.65100241185,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,12500.0,12500.0,investor 4
509.00000000000006,379283.332990172,10707.515447550146,,208845.71877019902,189.8852766900523,2823.80127617856,1139049.9848245208,1120117.8959409702,22483.86185383735,33488.83741498167,602840.8921848859,173607.60520327973,13603.20532810382,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11400.0,12400.0,investor 4
510.0,378604.8645485764,10685.647996644939,,208993.1944069264,189.96859555522028,2825.293341510551,1139544.9258171497,1120292.6132381281,22490.58985115107,33504.97902525305,603195.8478734195,173694.20509745608,13609.77249163305,100.0,,2200.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,12600.0,12600.0,
511.0,378758.32887554873,10690.594245328039,,209143.64707885764,190.01716156841778,2827.085480068106,1140009.608302301,1120560.2447763341,22496.295664505997,33522.03105731846,603551.7409836687,173753.31895171237,13616.03282935411,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11400.0,12400.0,investor 4
512.0,378387.5651600699,10678.644305067592,,209302.7277391131,190.08715777952065,2828.462060224591,1140485.0268826918,1120753.615947616,22502.15114991086,33539.91008190978,603920.0322213686,173822.50243438783,13623.209541070142,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,10900.0,12400.0,investor 4
513.0,378771.6920386972,10691.024948211434,,209455.63508592863,190.1357647918396,2829.7798287617898,1140963.2853968933,1120929.9772262594,22508.670861048216,33559.27045887246,604278.7336324032,173907.6619308952,13631.593668618343,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,10900.0,12400.0,investor 4
514.0,379523.59037363686,10715.259089281184,,209614.38158874432,190.21491805028526,2831.3885960226253,1141416.947664317,1121140.6260245056,22515.4060615038,33576.58819694797,604635.9398953862,174008.1601559853,13639.475518442154,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,13100.0,13100.0,
515.0,379595.06292957434,10717.562693269538,,209768.58017104166,190.27341713026826,2832.7324729393613,1141898.1045864194,1121271.04099875,22522.020118862652,33595.17454490477,604979.04233785,174103.38783853123,13646.75783646774,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,12500.0,12500.0,investor 4
516.0,378765.0239733665,10690.810032406493,,209924.32100478647,190.32857705621,2834.202743649837,1142360.3741388125,1121441.244340443,22528.014103281697,33613.501850514105,605339.3887683641,174185.5331321489,13652.939533837598,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11500.0,12400.0,investor 4
517.0,379268.9661489641,10707.052395511884,,210080.5359781266,190.3914308565437,2835.765056164936,1142826.3192707738,1121694.8050992978,22534.04267226641,33631.940419907274,605710.2889304174,174288.49560958875,13659.7842185844,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11300.0,12400.0,investor 4
518.0,379617.3117425497,10718.27978605619,,210236.96949396486,190.4483874183929,2837.4541644136884,1143312.4010264724,1121835.6425096875,22539.567860277875,33649.60732896085,606080.000759281,174385.37927110662,13667.488305982728,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11100.0,12400.0,investor 4
519.0,379216.9696479501,10705.37651663019,,210392.04753066253,190.47841002154195,2838.824688141941,1143761.644827188,1122004.789000456,22546.096648358158,33665.84925804597,606400.5394628529,174456.71644986872,13676.543302958486,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,11200.0,12400.0,investor 4
520.0,377585.5453769588,10652.794719210742,,210549.4377577839,190.52801942949947,2840.0929677220333,1144270.2386862943,1122154.5912534364,22552.571302991626,33681.845230692175,606778.5301613846,174524.55849038035,13682.507567055545,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,13200.0,13200.0,
521.0,377190.28787611803,10640.05532933695,,210698.9991407004,190.6114362665257,2841.6166847641052,1144787.0381215874,1122296.470990793,22558.83938994514,33701.12051851833,607125.827594434,174611.36714637504,13689.724113071043,100.0,,2300.0,0.0,0.0,12500.0,12300.0,200.0,300.0,6600.0,1900.0,100.0,12700.0,12700.0,
